business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
nFo_63pTr-4ZhakuaRFOCA,2012-03-30,L1ur4N-XFG_kviP0M2_SCA,5,"I love this restaurant!! I have been a fan of the Newport Beach location for years. Scottsdale definitely did not disappoint! The staff is friendly and knowledgeable. The drinks are fresh (worth the extra wait for the tasty Cucumber Jalapeño marg). And the food? Goes without saying, it's CRAVE worthy. This is a new location, so I expected the usual growing pains. But overall, a great dining experience. Welcome to the neighborhood, SOL Cocina!",review,E8Gh1Mv8Jtb6eJQjNmIPXg,1,0,0
rZbHg4ACfN3iShdsT47WKQ,2010-07-13,hh1L68RTi1FCHNfXGHkc7A,5,"That darn Smokehouse burger is awesome. 5 stars. 

The smoked corn was a little Meh... it was oily like not butter oily... not a huge fan of the texture either. I like corn crunchy and it was not. 

Service was great. 

I did see an unmentionable bug running around near the back entrance towards the chicken rotisserie thing, but bugs have to eat too right? (still 5 stars lol)",review,C6IOtaaYdLIT5fWd7ZYIuA,8,9,6
CgHcO651uEE3aalrkm4boQ,2007-08-22,L8C_ZWqXelQDG_SzAp3TkA,1,"My friend kept telling me how good their lunches are... I tried it, but it didn't do anything for me.  The sandwich tasted like something you can get at Safeway, but twice the price.  For being called a Purveyor of Fine Foods, I expected the food to taste like not just any ordinary sandwich. 

What I had:
Ham, cheese with portobello mushrooms on a panini with 2 sides of pasta, one was parmesan and the other was macaroni. Maybe it was the panini bread. I think the parmesan pasta was made there, but I know for sure the macaroni was not made there, it tasted like something I had at a picnic which was in a carton. It wasn't anything to brag home about. 

I found out the head chef made my sandwich... keep him in the kitchen and away from the customers, no personality whatsoever. I asked for his suggestion, and his reaction was ""anythings good."" 

Normally, when I go to AJ's, I go for their desserts. Their desserts are fabulous and you can get individual servings at a reasonable price.  I can take an assortment home and have them for later. 

Our company does use them for their catering and I've had many compliments on their dishes, but pass on the lunches.",review,QSYnt4piL87oEWJHJ8_pGA,0,1,0
huxYC5ZvUwJdJE3tfhnpIQ,2010-12-07,Oz9HXBHI8cqTeFgEusyUrw,5,Very friendly and knowledgeable guys.,review,nM3vfxr6fcnN_nXdzwbVCw,0,0,0
hLRoMJv9KSoBLJILh2TwOg,2011-12-10,1-9CLP4RWHJbNThB7r1ErQ,3,"The florist manager is great, but i have not had a great experience with the night manager.  He seemed upset that i was stopping him from tidying the shelves to ask about putting an order in for flowers.  

He said he had no clue how to order flowers and could not help me. I would need to come in and speak to the Florist Manager in the morning..... Well I work and i wanted to order flowers as a surprise thats why i was there in the evening. 

thought it was odd.",review,-Wa5j14Rhps3DC2SMaaatQ,0,0,0
c0iszTWZwYtO3TgBx0Z0fQ,2008-04-23,7Xmf43U-uyrL6FFtq6OSBA,2,"I feel the Days Inn Tempe is best described as ""a place where you can purchase the right to sleep for awhile."" 

I booked my 10-night stay on Travelocity for a non-smoking room, yet when I entered the room I almost choked. It was disgusting. I've never had a smoking hotel room before and I will make sure I don't again. They said they couldn't move us to a different room.

My local lady friend brought over a bottle of wine but forgot a corkscrew. No big deal, I thought to myself, as the front desk of a hotel will surely have a corkscrew. Nope. Coors Light it is.

The towels felt like they were made of cow tongue, and they missed our wakeup call one morning making me late for a training class that had cost me about $500.

I'm awarding one star in addition to the minimum one-star rating because I got to drink cheap beer by the pool in 90 degree weather for 10 days, and there are a few good places to eat and two dollar stores very nearby. The dollar store had a corkscrew.",review,rVlgz-MGYRPa8UzTYO0RGQ,1,3,1
sbsFamEj5wDxNAjUKrMcSw,2010-09-15,4h1s3CFZX8QjIRmPX1URUw,3,"Came for a friend's birthday and really was not that impressed. First of all, it took us a while to find parking as this place only has street parking and a few spots in back. On Saturday if you are there before 7pm, all alcohol was 1/2 off and some appetizers were on special. We ate dinner there and the menu was very limited. The food was okay, but our burgers were over cooked. The service was slow and it took us a while to get our check. I'd go to hang out again and have a few drinks, but I wouldn't suggest making this your regular hang out.",review,4xaC4c660LOb2qdVeSZfqg,0,0,0
aBjgE5pLhtz4RGGR-IWpGA,2012-08-13,LAXS5fIoyHBmRe-gJxUcQA,3,"Too bad about Mandalay Noodle World. Maybe if they had stressed better service and played up the Burmese aspect they would have had better luck. Who knows?

Betito's moved in, and they're okay. The wife and I stopped in yesterday. I had a carne asada torta and a taco and both were about average. Their hot salsa took it up a notch though. My wife had something with diablo in the name (sorry, I'll have to look at the menu when I get home) and loved it. They do the usual menudo on weekends and the whole place is more or less along the lines of a Filiberto's--not that there's anything wrong with that. The whole bill was less that $20, so prices are good. 

Clean enough place, cheap, food is okay, and service is adequate. I would not go out of my way to get there, but if it is in your neighborhood it is worth a try. I'll probably stop here from time to time.",review,1wMGLaMIH7CcmJ2htS1rmw,1,1,0
08Z_Zzp8PyEmWWpYurIO-Q,2012-03-07,skfhecYPk8vURCcrfTWtUg,4,"Excellent service and food.

Very clean.

Friendly folks.

Beautiful patio",review,dCrd49_lbC3YAgTOZZwYmg,0,0,0
K13dEvg4uimGQ1OcE5vGZA,2010-09-19,H8Uhlrj1bEaAgK5J9SomPw,4,"This is my 2nd time to this AMC.  I like it!  It is huge and clean.  The wait for tickets were quick and they have it set up that it is a hotel check in.  Not behind a bullet proof pawn shop set up.  LOL!  The concession area was huge with mutliple lines open.  Not much of a wait either.  

Walked into theater #10, not too shabby.  Pretty big screen and clean seats.  The speakers sounded great.  I had a great time.",review,_PzSNcfrCjeBxSLXRoMmgQ,0,0,0
c0RSs2KYK5Y-ZlSrNq9LyA,2012-03-10,QESrotRf2_9329fpBgKvsw,5,"I have been here several times now and have never had a bad experience yet.  Good food, good service; no complaints.   Still have never made it here for happy hour, but their specials during that time seem like quite a deal.  The staff are always friendly and seem to remember us from one visit to another.  I've only ever eaten sushi here, but they have a lot of other menu items that I would like to try at some point, but I always turn to the sushi as it has always been good and fresh.  I would recommend trying this restaurant.",review,psBJOZfXxUPHmF8mi8G0pw,1,2,1
odhXwWaYZvD_icIN6f_DbA,2012-09-19,ygVApLq3sbc_U-Y9zFWRdQ,3,Affordable and good.  Clean restaurant.  Will return.,review,_tBu-2i9uT6LFxh-TyEOHA,0,0,0
uxoibUaXA-lRXM37ZV8Bsg,2008-12-20,OUhKpg-1LG7bpyxHLtbJDQ,1,"Absolutely horrendous.  This post office will lose your mail (repeatedly), laugh about it to your face, lie about it, blow it off, make it seem like it's your fault and make you wish you had sent it UPS.",review,VKiWDL608wBRQtk05ts59g,0,3,1
87EXGxQk0nrM41NCfB1HTQ,2011-06-19,XGZzqC_pPOwqO5QZhHdBNw,2,"I'd love to give these guys a better review, because they were very friendly and professional.  However, I was very dissapointed with the service I received.  I'll type the one sarcastic comment that I can't get out of my head and then I'll get to the more substantial feedback.  I thought a detail was supposed to be a little more DETAILED.

Here are the positives, because I want to give credit where credit is due.  The guys come to you and are very polite.  They were a little delayed, but called to let me know which I appreciated.  Also, they do a great job at steam cleaning the carpets and the exterior wax job was awesome.

On to the negatives.  When I came out to see the work they did, I immediately noticed several smudges in the interior which they cleaned after I pointed them out.  Also, I noticed a scratch on the passenger side leather seat and a hole punched in the carpet near the pedals.  Anyone who knows me knows that I am a DETAIL oriented person.  Those defects were not present in my car prior to this job.  To add to this bit of a let-down, a day later my boyfriend and I noticed that they didn't even touch my trunk!  They didn't even bother to vacuum it out!

When you advertise on your website ""showroom quality,"" I expect showroom quality.  Overall review: good job on the exterior, attention to detail in the interior was very poor.  I am really dissapointed that the attention to detail just wasn't there.  I was expecting so much more from a detail job.",review,XYVfcuxJ4x805zIWvJ17MA,0,1,0
V3lQtk1LgwAEcF9j-BzchA,2012-10-23,ExhhNpUulh2Yjog-nb6O7A,5,"I'm from Chicago so I'm picky with my pizza--this place does it right (NY style)! I love the ""hole in the wall"" feel. Every customer that walked in was a regular which was a good sign. I ordered the Mozzarella sticks and a large Monster Pie (Sausage, pepperoni, bell peppers, onion and cheese). The mozzarella sticks took a little while to come out but they were cooked to perfection. They also threw in a few garlic knots which was awesome. The pizza was unbelievable--I think the crumbled sausage really did it! They have great deals like large pie & 20 wings for $20 which I definitely will be taking advantage of during football games on Sunday. Glad to have found a new place where I can also be a regular!",review,LZxnr-c-VsG0N4Ef-9iAyg,0,0,0
F1I_TEBT4Wpj0eDsoXKk3w,2012-12-10,BswsfdATKn9m2EiT-2_MZg,4,Very polite staff. Did not wait very long to be seen.,review,efZh8TKpCz5AJTcuAnBxRA,0,0,0
wl51t6lT7leiX64SlkOx6g,2010-10-30,tCps1BXBR4ZUOF-uTxUBMw,1,"Other than the really great happy hour prices, its hit or miss with this place. More often a miss. :(

The food is less than average, the drinks NOT strong ( at least they are inexpensive) , but the service is truly hit or miss.

I'll pass.",review,WgdgOlb-OIwKxb1p4xWwRA,0,0,0
R3UFldNkrGqOsDgD_cw6bA,2011-09-17,Qp7lu-oy_cLz71bjLgpNjA,4,"Yes this is a chain but after traveling in Maui for a week and then coming back home to Kahlua Pork from Rumbi, I can honestly say that the Kahlua pork here is better than any of the places I ate it at in Hawaii. Crazy huh? The Kahlua pork at Rumbi is so moist and tender and when its paired with some of their magnificent teriyaki sauce and Rumbi rice (rice cooked with coconut milk and beans), it is out of this world. The Kahlua pork plate at Rumbi has lately been the first 
